theTime,x,y,z,q1,q2,q3,score,(0.0,0, 0.0),(0.0,0, 0.0)
19.58,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.6,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.62,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.64,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.66,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.68,-39.45569,0,15.17706,0,0,50.00006,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.7,-39.45569,0,15.17706,0,0,60.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.72,-39.45569,0,15.17706,0,0,60.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.74,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.76,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.78,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.8,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.82,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.84,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.86,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.88,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.9,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.92,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.94,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.96,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
19.98,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.02,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.04,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.06,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.08,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.1,-39.45569,0,15.17706,0,0,75.00007,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.12,-39.45569,0,15.17706,0,0,85.00008,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.14,-39.45569,0,15.17706,0,0,95.00008,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.16,-39.45569,0,15.17706,0,0,95.00008,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.18,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.2,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.22,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.24,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.26,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.28,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.3,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.32,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.34,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.36,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.38,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.4,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.42,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.44,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.46,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.48,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.5,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.52,-39.45569,0,15.17706,0,0,100.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.54,-39.45569,0,15.17706,0,0,105.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.56,-39.45569,0,15.17706,0,0,110.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.58,-39.45569,0,15.17706,0,0,115.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.6,-39.45569,0,15.17706,0,0,120.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.62,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.64,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.66,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.68,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.7,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.72,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.74,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.76,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.78,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.8,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.82,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.84,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.86,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.88,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.9,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.92,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.94,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.96,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
20.98,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.02,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.04,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.06,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.08,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.1,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.12,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.14,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.16,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.18,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.2,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.22,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.24,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.26,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.28,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.3,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.32,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.34,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.36,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.38,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.4,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.42,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.44,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.46,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.48,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.5,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.52,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.54,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.56,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.58,-39.45569,0,15.17706,0,0,125.0001,1,(15.2,-7, -3.3),(-40.0,-7.5, 14.0)
21.6,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.62,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.64,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.66,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.68,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.7,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.72,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.74,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.76,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.78,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.8,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.82,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.84,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.86,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.88,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.9,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.92,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.94,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.96,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
21.98,-39.45569,0,15.17706,0,0,125.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22,-39.45569,0,15.17706,0,0,120.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.02,-39.45569,0,15.17706,0,0,115.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.04,-39.45569,0,15.17706,0,0,110.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.06,-39.45569,0,15.17706,0,0,105.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.08,-39.45569,0,15.17706,0,0,100.0001,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.1,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.12,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.14,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.16,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.18,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.2,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.22,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.24,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.26,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.28,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.3,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.32,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.34,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.36,-39.45569,0,15.17706,0,0,95.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.38,-39.45569,0,15.17706,0,0,90.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.4,-39.45569,0,15.17706,0,0,80.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.42,-39.45569,0,15.17706,0,0,75.00006,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.44,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.46,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.48,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.5,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.52,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.54,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.56,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.58,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.6,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.62,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.64,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.66,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.68,-39.45569,0,15.17706,0,0,65.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.7,-39.45569,0,15.17706,0,0,60.00005,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.72,-39.45569,0,15.17706,0,0,40.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.74,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.76,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.78,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.8,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.82,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.84,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.86,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.88,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.9,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.92,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.94,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.96,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
22.98,-39.45569,0,15.17706,0,0,35.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23,-39.45569,0,15.17706,0,0,30.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.02,-39.45569,0,15.17706,0,0,20.00004,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.04,-39.45569,0,15.17706,0,0,10.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.06,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.08,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.1,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.12,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.14,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.16,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.18,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.2,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.22,-39.45569,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.24,-38.77542,0,15.17706,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.26,-38.5033,0,15.17705,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.28,-37.51713,0,16.196,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.3,-36.27575,0,16.196,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.32,-34.34473,0,16.196,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.34,-26.58065,0,11.3642,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.36,-23.35484,0,11.3642,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.38,-17.63977,0,8.753212,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.4,-14.35577,0,7.925186,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.42,-10.18178,0,7.117638,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.44,-6.946087,9.54E-07,6.329445,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.46,-6.153832,0,5.559921,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.48,-3.668631,0,5.559917,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.5,-2.603545,0,5.559914,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.52,-2.222219,0,4.80838,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.54,-0.8187131,0,4.808384,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.56,0.701753,0,4.80838,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.58,0.701753,0,4.80838,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.6,2.011828,0,5.559917,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.62,4.662557,9.54E-07,7.925171,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.64,6.086966,0,8.753212,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.66,6.832308,0,8.753212,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.68,9.467434,0,5.559917,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.7,9.707583,0,4.80838,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.72,10.40461,0,4.074215,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.74,10.52022,0,4.074219,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.76,10.51428,0,3.3568,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.78,10.85713,0,3.356804,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.8,11.0857,0,3.3568,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.82,11.54284,0,3.356796,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.84,12.11427,0,3.3568,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.86,12.45713,0,3.3568,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.88,13.59117,0,1.299782,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.9,13.92266,0,1.299782,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.92,14.65236,0,-0.6255913,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.94,14.86626,0,-0.6255951,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.96,15.23322,0,-2.430622,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
23.98,15.23322,0,-2.430622,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24,15.44047,0,-2.430622,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.02,15.44047,0,-2.430622,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.04,15.44047,0,-2.430622,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.06,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.08,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.1,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.12,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.14,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.16,15.54409,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.18,15.64772,0,-2.430626,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.2,15.81148,0,-1.841755,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.22,16.25663,0,-0.6255951,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.24,16.36358,0,-0.6255913,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.26,16.83063,0,0.6440811,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.28,16.93991,0,0.6440811,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.3,16.93991,0,0.6440811,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.32,17.12708,0,1.299778,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.34,17.23758,0,1.299778,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.36,17.23758,0,1.299778,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.38,17.23758,0,1.299778,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.4,17.5419,0,1.970135,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
24.42,17.5419,0,1.970135,0,0,5.00003,2,(15.2,-7, -3.3),(40.0,-7.5, 14.0)
